date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:22	80928/80928	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:08%20GMT	https://www.tourismexperience.org/regions/cornwall	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/regions/cornwall.html	(from https://www.tourismexperience.org/regions)
15:30:23	40516/40516	U-----	200	untouched ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2011:12:23%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/pas_de_calais1-church-720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/pas_de_calais1-church-720x480.jpg	(from https://www.tourismexperience.org/regions)
15:30:23	81046/81046	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:08%20GMT	https://www.tourismexperience.org/regions/pas-de-calais	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/regions/pas-de-calais.html	(from https://www.tourismexperience.org/regions)
15:30:23	63504/63504	U-----	200	untouched ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2009:33:10%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/compiegne-forest-720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/compiegne-forest-720x480.jpg	(from https://www.tourismexperience.org/regions)
15:30:24	80846/80846	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:09%20GMT	https://www.tourismexperience.org/regions/compiegne	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/regions/compiegne.html	(from https://www.tourismexperience.org/regions)
15:30:25	20407/20407	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:10%20GMT	https://www.tourismexperience.org/news/2023/03/experience-project-closing-conference	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2023/03/experience-project-closing-conference.html	(from https://www.tourismexperience.org/news)
15:30:25	695044/695044	U-----	200	untouched ('OK')	image/png	date:Thu,%2012%20Jan%202023%2008:18:49%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/prince720450en.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/prince720450en.png	(from https://www.tourismexperience.org/news)
15:30:25	20539/20539	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:11%20GMT	https://www.tourismexperience.org/news/2023/01/celebration-of-the-forest-of-compiegne	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2023/01/celebration-of-the-forest-of-compiegne.html	(from https://www.tourismexperience.org/news)
15:30:26	105200/105200	U-----	200	untouched ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2009:49:49%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/compiegne-horses.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/compiegne-horses.jpg	(from https://www.tourismexperience.org/news)
15:30:27	22099/22099	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:12%20GMT	https://www.tourismexperience.org/news/2022/05/the-forest-of-compiegne	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2022/05/the-forest-of-compiegne.html	(from https://www.tourismexperience.org/news)
15:30:28	31577/31577	U-----	200	untouched ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2008:39:09%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/britferry_fit.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/britferry_fit.jpg	(from https://www.tourismexperience.org/news)
15:30:30	20998/20998	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:14%20GMT	https://www.tourismexperience.org/news/2022/06/voyage-par-la-mer	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2022/06/voyage-par-la-mer.html	(from https://www.tourismexperience.org/news)
15:30:31	50202/50202	U-----	200	untouched ('OK')	image/jpeg	date:Tue,%2015%20Mar%202022%2012:52:02%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/cornwallarttrail.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/cornwallarttrail.jpg	(from https://www.tourismexperience.org/news)
15:30:31	22552/22552	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:16%20GMT	https://www.tourismexperience.org/news/2022/03/mounts-bay-arts-trail	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2022/03/mounts-bay-arts-trail.html	(from https://www.tourismexperience.org/news)
15:30:31	62151/62151	U-----	200	untouched ('OK')	image/jpeg	date:Fri,%2021%20Jan%202022%2012:38:51%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/castle-projection-fit.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/castle-projection-fit.jpg	(from https://www.tourismexperience.org/news)
15:30:32	21681/21681	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:17%20GMT	https://www.tourismexperience.org/news/2022/01/love-light-festival	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2022/01/love-light-festival.html	(from https://www.tourismexperience.org/news)
15:30:32	51987/51987	U-----	200	untouched ('OK')	image/jpeg	date:Mon,%2017%20Jan%202022%2016:13:57%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/feb-2022-workshops.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/feb-2022-workshops.jpg	(from https://www.tourismexperience.org/news)
15:30:32	22548/22548	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:18%20GMT	https://www.tourismexperience.org/news/2022/01/distribution-and-target-market-workshops	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2022/01/distribution-and-target-market-workshops.html	(from https://www.tourismexperience.org/news)
15:30:32	54995/54995	U-----	200	untouched ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2009:56:07%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/wkw-small.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/wkw-small.jpg	(from https://www.tourismexperience.org/news)
15:30:33	23407/23407	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:18%20GMT	https://www.tourismexperience.org/news/2021/11/new-cycling-challenge-in-cornwall	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/11/new-cycling-challenge-in-cornwall.html	(from https://www.tourismexperience.org/news)
15:30:33	56624/56624	U-----	200	untouched ('OK')	image/jpeg	date:Fri,%2008%20Oct%202021%2015:58:43%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/diss-mere.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/diss-mere.jpg	(from https://www.tourismexperience.org/news)
15:30:33	27059/27059	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:19%20GMT	https://www.tourismexperience.org/news/2021/10/the-norfolk-way-art-trail	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/10/the-norfolk-way-art-trail.html	(from https://www.tourismexperience.org/news)
15:30:34	50090/50090	U-----	200	untouched ('OK')	image/jpeg	date:Thu,%2023%20Sep%202021%2014:06:44%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/uos-training.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/uos-training.jpg	(from https://www.tourismexperience.org/news)
15:30:34	22482/22482	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:20%20GMT	https://www.tourismexperience.org/news/2021/09/designing-and-marketing-tourism-experiences	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/09/designing-and-marketing-tourism-experiences.html	(from https://www.tourismexperience.org/news)
15:30:34	63210/63210	U-----	200	untouched ('OK')	image/jpeg	date:Thu,%2013%20Jan%202022%2015:44:26%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/north-downs-way-2.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/north-downs-way-2.jpg	(from https://www.tourismexperience.org/news)
15:30:35	23459/23459	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:20%20GMT	https://www.tourismexperience.org/news/2021/09/north-downs-way-ambassadors	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/09/north-downs-way-ambassadors.html	(from https://www.tourismexperience.org/news)
15:30:35	73693/73693	U-----	200	untouched ('OK')	image/jpeg	date:Fri,%2003%20Sep%202021%2011:01:48%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/intro-fit.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/intro-fit.jpg	(from https://www.tourismexperience.org/news)
15:30:35	23167/23167	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:21%20GMT	https://www.tourismexperience.org/news/2021/07/workshop	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/07/workshop.html	(from https://www.tourismexperience.org/news)
15:30:36	99714/99714	U-----	200	untouched ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2012:54:18%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/pp11-cycling-uk-in-kent-2-petercornish_northdownsway.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/pp11-cycling-uk-in-kent-2-petercornish_northdownsway.jpg	(from https://www.tourismexperience.org/news)
15:30:36	23321/23321	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:21%20GMT	https://www.tourismexperience.org/news/2021/05/cycling-uk-launches-excellence-mark	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/05/cycling-uk-launches-excellence-mark.html	(from https://www.tourismexperience.org/news)
15:30:36	51167/51167	U-----	200	untouched ('OK')	image/jpeg	date:Tue,%2003%20Aug%202021%2010:37:36%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/bicycle-pic-from-pexels-720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/bicycle-pic-from-pexels-720x480.jpg	(from https://www.tourismexperience.org/news)
15:30:37	20208/20208	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:22%20GMT	https://www.tourismexperience.org/news/2021/05/national-uk-press-coverage-for-experience	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/05/national-uk-press-coverage-for-experience.html	(from https://www.tourismexperience.org/news)
15:30:37	47823/47823	U-----	200	untouched ('OK')	image/jpeg	date:Tue,%2016%20Mar%202021%2015:32:46%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/regions/norfolk/nflk-experience--pink-ftd-geese-holkham-2720x480jpg.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/regions/norfolk/nflk-experience--pink-ftd-geese-holkham-2720x480jpg.jpg	(from https://www.tourismexperience.org/news)
15:30:37	25298/25298	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:23%20GMT	https://www.tourismexperience.org/news/2021/04/how-can-experience-benefit-your-organisation	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/04/how-can-experience-benefit-your-organisation.html	(from https://www.tourismexperience.org/news)
15:30:37	57272/57272	U-----	200	untouched ('OK')	image/jpeg	date:Tue,%2006%20Apr%202021%2013:40:29%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/regions/compiegne/pp6-arc/foretdecompiegnejpgilson7720x480jpg.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/regions/compiegne/pp6-arc/foretdecompiegnejpgilson7720x480jpg.jpg	(from https://www.tourismexperience.org/news)
15:30:38	24135/24135	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:23%20GMT	https://www.tourismexperience.org/news/2021/04/enticing-visitors-out-of-a-capital-city	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/04/enticing-visitors-out-of-a-capital-city.html	(from https://www.tourismexperience.org/news)
15:30:38	34315/34315	U-----	200	untouched ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2013:38:37%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/ile-noire-lighthouse.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/news/ile-noire-lighthouse.jpg	(from https://www.tourismexperience.org/news)
15:30:38	23319/23319	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:24%20GMT	https://www.tourismexperience.org/news/2021/04/fancy-a-night-stormwatching-from-an-island-lighthouse	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/04/fancy-a-night-stormwatching-from-an-island-lighthouse.html	(from https://www.tourismexperience.org/news)
15:30:39	77650/77650	U-----	200	untouched ('OK')	image/jpeg	date:Tue,%2016%20Mar%202021%2015:37:15%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/regions/kent/kent-exp--etchinghill--picnic-views720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/regions/kent/kent-exp--etchinghill--picnic-views720x480.jpg	(from https://www.tourismexperience.org/news)
15:30:39	27518/27518	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:25%20GMT	https://www.tourismexperience.org/news/2021/04/covid-and-travel-trends-visit-kent	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/news/2021/04/covid-and-travel-trends-visit-kent.html	(from https://www.tourismexperience.org/news)
15:30:39	100986/100986	U-----	200	untouched ('OK')	image/jpeg	date:Tue,%2006%20Apr%202021%2014:59:05%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/backgrounds/autumn-leaves.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/backgrounds/autumn-leaves.jpg	(from https://www.tourismexperience.org/news)
15:30:40	5745/5745	U-----	200	untouched ('OK')	image/png	date:Thu,%2018%20Mar%202021%2011:43:00%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/ncc-logo.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/ncc-logo.png	(from https://www.tourismexperience.org/partners)
15:30:40	3922/3922	U-----	200	untouched ('OK')	image/jpeg	date:Wed,%2001%20Feb%202023%2012:58:38%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/logo-arc_150x150.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/logo-arc_150x150.jpg	(from https://www.tourismexperience.org/partners)
15:30:40	6276/6276	U-----	200	untouched ('OK')	image/png	date:Mon,%2019%20Apr%202021%2010:47:07%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/baie-de-morlaix.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/baie-de-morlaix.png	(from https://www.tourismexperience.org/partners)
15:30:41	7288/7288	U-----	200	untouched ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:54:14%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/brittany-ferries.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/brittany-ferries.png	(from https://www.tourismexperience.org/partners)
15:30:41	9686/9686	U-----	200	untouched ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:54:13%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/cad.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/cad.png	(from https://www.tourismexperience.org/partners)
15:30:41	6603/6603	U-----	200	untouched ('OK')	image/png	date:Thu,%2018%20Mar%202021%2011:43:00%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/cornwall-council.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/cornwall-council.png	(from https://www.tourismexperience.org/partners)
15:30:42	36813/36813	U-----	200	untouched ('OK')	image/png	date:Mon,%2019%20Apr%202021%2011:16:23%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/we-are-cycling.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/we-are-cycling.png	(from https://www.tourismexperience.org/partners)
15:30:42	3799/3799	U-----	200	untouched ('OK')	image/png	date:Thu,%2018%20Mar%202021%2011:42:59%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/calais-dept.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/calais-dept.png	(from https://www.tourismexperience.org/partners)
15:30:42	10797/10797	U-----	200	untouched ('OK')	image/png	date:Thu,%2018%20Mar%202021%2011:42:57%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/kent-county-council.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/kent-county-council.png	(from https://www.tourismexperience.org/partners)
15:30:43	6396/6396	U-----	200	untouched ('OK')	image/png	date:Thu,%2018%20Mar%202021%2016:54:35%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/morlaix-communaute.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/morlaix-communaute.png	(from https://www.tourismexperience.org/partners)
15:30:43	6411/6411	U-----	200	untouched ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:54:14%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/office-des-forets.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/office-des-forets.png	(from https://www.tourismexperience.org/partners)
15:30:43	28613/28613	U-----	200	untouched ('OK')	image/png	date:Thu,%2018%20Mar%202021%2011:42:53%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/pas-de-calais.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/pas-de-calais.png	(from https://www.tourismexperience.org/partners)
15:30:44	9220/9220	U-----	200	untouched ('OK')	image/png	date:Thu,%2018%20Mar%202021%2011:42:59%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/university-of-surrey.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/university-of-surrey.png	(from https://www.tourismexperience.org/partners)
15:30:44	4502/4502	U-----	200	untouched ('OK')	image/png	date:Thu,%2018%20Mar%202021%2011:42:58%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/visit-kent.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/partner-logos/150x150/visit-kent.png	(from https://www.tourismexperience.org/partners)
15:30:44	46832/46832	U-----	200	untouched ('OK')	image/png	date:Thu,%2015%20Jul%202021%2013:20:29%20GMT	https://www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/eu-erdf-logo-large.png	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/separate-en-fr-images/logos/eu-erdf-logo-large.png	(from https://www.tourismexperience.org/partners)
15:30:45	5794/5794	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2004%20Mar%202024%2009:11:18%20GMT	https://www.compiegne-pierrefonds.fr/experiences/feed/	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/experiences/feed/index.html	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:46	31642/31642	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Nov%202022%2013:08:41%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/plugins/gtranslate/24.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/plugins/gtranslate/24.png	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:46	31630/31630	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Nov%202022%2013:08:41%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/plugins/gtranslate/24a.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/plugins/gtranslate/24a.png	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:46	10187/10187	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Nov%202022%2013:08:41%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/plugins/gtranslate/alt_flags.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/plugins/gtranslate/alt_flags.png	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:46	10230/10230	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Nov%202022%2013:08:41%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/plugins/gtranslate/alt_flagsa.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/plugins/gtranslate/alt_flagsa.png	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:47	78343/78343	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Mar%202024%2013:30:33%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/dist/images/layers.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/dist/images/layers.11b.delayed	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:48	78376/78376	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Mar%202024%2013:30:33%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/dist/images/layers-2x.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/dist/images/layers-2x.11c.delayed	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:48	78398/78398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Mar%202024%2013:30:34%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/dist/images/marker-icon.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/dist/images/marker-icon.11d.delayed	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:49	78335/78335	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Mar%202024%2013:30:34%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/images/ajax_loader.gif	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/images/ajax_loader.11e.delayed	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:49	94847/94847	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2012:31:28%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/images/deco/carte-inte-over.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/images/deco/carte-inte-over.png	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:50	119166/119166	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Sep%202022%2008:26:11%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/images/deco/newsletter_frise.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/themes/compiegne/assets/images/deco/newsletter_frise.png	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:50	7069/7069	URF---	200	untouched ('OK%20(cached)')	image/png		https://www.compiegne-pierrefonds.fr/wp-content/uploads/2022/12/logo-compiegne-colored2x-196x80.png	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/uploads/2022/12/logo-compiegne-colored2x-196x80.png	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:51	67234/67234	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:30:36%20GMT	https://www.compiegne-pierrefonds.fr/experiences/yoga-et-meditation-a-compiegne-pierrefonds/	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/experiences/yoga-et-meditation-a-compiegne-pierrefonds/index.html	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:51	127727/127727	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Nov%202023%2014:21:28%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/uploads/2022/10/musee-du-cloitre-saint-corneille-arc-2-510x595.jpg	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/uploads/2022/10/musee-du-cloitre-saint-corneille-arc-2-510x595.jpg	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:51	69458/69458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Nov%202023%2014:37:32%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/uploads/2023/11/x-renoux-20-05-pierrefonds-0096-hd-510x595.jpg	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/uploads/2023/11/x-renoux-20-05-pierrefonds-0096-hd-510x595.jpg	(from https://www.compiegne-pierrefonds.fr/experiences/)
15:30:51	20772/20772	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Mar%202024%2000:01:12%20GMT	https://www.compiegne-pierrefonds.fr/wp-content/uploads/instagram/f00dc53d81becc988793f1154f07b17a-426642652_329986333366333_7445526067800367231_n-300x300.jpg	D:/EU%20Experience/EU%20Experience/www.compiegne-pierrefonds.fr/wp-content/uploads/instagram/f00dc53d81becc988793f1154f07b17a-426642652_329986333366333_7445526067800367231_n-300x300.jpg	(from https://www.compiegne-pierrefonds.fr/experiences/)
