date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:05:14	128512/128512	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2009:33:10%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/kent-ford-720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/kent-ford-720x480.jpg	(from https://www.tourismexperience.org/)
15:05:14	80718/80718	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:05:00%20GMT	https://www.tourismexperience.org/regions/kent	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/regions/kent.html	(from https://www.tourismexperience.org/)
15:05:14	40450/40450	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Apr%202021%2011:46:42%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/regions/regions-gallery-homepage-and-map-destination/brittany-ilecallotcarantec720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/regions/regions-gallery-homepage-and-map-destination/brittany-ilecallotcarantec720x480.jpg	(from https://www.tourismexperience.org/)
15:05:15	80885/80885	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:05:00%20GMT	https://www.tourismexperience.org/regions/brittany	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/regions/brittany.html	(from https://www.tourismexperience.org/)
15:05:15	87900/87900	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2009:33:10%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/cornwall-st-michaels-mount-720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/cornwall-st-michaels-mount-720x480.jpg	(from https://www.tourismexperience.org/)
15:05:15	80928/80928	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:05:01%20GMT	https://www.tourismexperience.org/regions/cornwall	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/regions/cornwall.html	(from https://www.tourismexperience.org/)
15:05:15	40516/40516	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2011:12:23%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/pas_de_calais1-church-720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/pas_de_calais1-church-720x480.jpg	(from https://www.tourismexperience.org/)
15:05:15	81046/81046	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:05:01%20GMT	https://www.tourismexperience.org/regions/pas-de-calais	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/regions/pas-de-calais.html	(from https://www.tourismexperience.org/)
15:05:16	63504/63504	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2009:33:10%20GMT	https://www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/compiegne-forest-720x480.jpg	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/-/media/eu-experience/unversioned-images/adobe-stock-images/compiegne-forest-720x480.jpg	(from https://www.tourismexperience.org/)
15:05:16	80846/80846	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:05:02%20GMT	https://www.tourismexperience.org/regions/compiegne	D:/EU%20Experience/EU%20Experience/www.tourismexperience.org/regions/compiegne.html	(from https://www.tourismexperience.org/)
